[16:10:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[10:53:56] HTTP信号兜底失败: timed out
[10:53:56] HTTP信号兜底失败: timed out
[10:53:56] HTTP信号兜底失败: timed out
[10:54:26] HTTP信号兜底失败: timed out
[10:54:26] HTTP信号兜底失败: timed out
[10:54:53] HTTP信号兜底失败: timed out
[10:54:53] HTTP信号兜底失败: timed out
[10:54:53] HTTP信号兜底失败: timed out
[10:55:23] HTTP信号兜底失败: timed out
[10:55:23] HTTP信号兜底失败: timed out
[10:55:54] HTTP信号兜底失败: timed out
[10:55:54] HTTP信号兜底失败: timed out
[10:55:54] HTTP信号兜底失败: timed out
[10:56:21] HTTP信号兜底失败: timed out
[10:56:21] HTTP信号兜底失败: timed out
[10:56:21] HTTP信号兜底失败: timed out
[10:56:21] HTTP信号兜底失败: timed out
[10:56:21] HTTP信号兜底失败: timed out
[10:56:21] HTTP信号兜底失败: timed out
[10:56:51] HTTP信号兜底失败: timed out
[10:56:51] HTTP信号兜底失败: timed out
[10:56:51] HTTP信号兜底失败: timed out
[10:56:51] HTTP信号兜底失败: timed out
[10:56:51] HTTP信号兜底失败: timed out
[10:57:23] HTTP信号兜底失败: timed out
[10:57:23] HTTP信号兜底失败: timed out
[10:57:23] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:57:49] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:19] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:58:51] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:19] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[10:59:49] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:21] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:00:47] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:17] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:01:51] HTTP信号兜底失败: timed out
[11:02:10] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:02:10] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:02:10] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:02:10] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:02:10] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:02:10] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:31] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:02:59] HTTP信号兜底失败: timed out
[11:03:18] HTTP信号兜底失败: timed out
[11:03:20] HTTP信号兜底失败: timed out
[11:03:21] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:03:21] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:39] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:40] HTTP信号兜底失败: timed out
[11:03:41] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:09] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:10] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:11] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:28] HTTP信号兜底失败: timed out
[11:04:46] HTTP信号兜底失败: timed out
[11:04:48] HTTP信号兜底失败: timed out
[11:04:48] HTTP信号兜底失败: timed out
[11:04:48] HTTP信号兜底失败: timed out
[11:04:48] HTTP信号兜底失败: timed out
[11:04:48] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:49] HTTP信号兜底失败: timed out
[11:04:51] HTTP信号兜底失败: timed out
[11:05:08] HTTP信号兜底失败: timed out
[11:05:09] HTTP信号兜底失败: timed out
[11:05:12] HTTP信号兜底失败: timed out
[11:05:15] HTTP信号兜底失败: timed out
[11:05:15] HTTP信号兜底失败: timed out
[11:05:16] HTTP信号兜底失败: timed out
[11:05:19] HTTP信号兜底失败: timed out
[11:05:19] HTTP信号兜底失败: timed out
[11:05:19] HTTP信号兜底失败: timed out
[11:05:19] HTTP信号兜底失败: timed out
[11:05:19] HTTP信号兜底失败: timed out
[11:05:19] HTTP信号兜底失败: timed out
[11:05:20] HTTP信号兜底失败: timed out
[11:05:20] HTTP信号兜底失败: timed out
[11:05:20] HTTP信号兜底失败: timed out
[11:05:23] HTTP信号兜底失败: [WinError -2147024809] 参数错误。
[11:05:23] HTTP信号兜底失败: timed out
[11:05:23] HTTP信号兜底失败: timed out
[11:05:24] HTTP信号兜底失败: timed out
[11:05:30] HTTP信号兜底失败: <urlopen error [WinError 10055] 由于系统缓冲区空间不足或队列已满，不能执行套接字上的操作。>
[11:05:32] HTTP信号兜底失败: timed out
[11:05:32] HTTP信号兜底失败: timed out
[11:05:34] HTTP信号兜底失败: timed out
[11:05:36] HTTP信号兜底失败: timed out
[11:05:38] HTTP信号兜底失败: timed out
[11:05:39] HTTP信号兜底失败: timed out
[11:05:39] HTTP信号兜底失败: timed out
[11:05:39] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:40] HTTP信号兜底失败: timed out
[11:05:41] HTTP信号兜底失败: timed out
[11:05:41] HTTP信号兜底失败: timed out
[11:05:41] HTTP信号兜底失败: timed out
[11:05:43] HTTP信号兜底失败: timed out
[11:05:44] HTTP信号兜底失败: timed out
[11:05:45] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:05:45] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:05:45] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:05:45] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:05:45] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:05:45] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:05:59] HTTP信号兜底失败: timed out
[11:05:59] HTTP信号兜底失败: timed out
[11:05:59] HTTP信号兜底失败: timed out
[11:06:00] HTTP信号兜底失败: timed out
[11:06:00] HTTP信号兜底失败: timed out
[11:06:01] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:06:01] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:06:01] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
[11:06:07] HTTP信号兜底失败: <urlopen error [WinError 10061] 由于目标计算机积极拒绝，无法连接。>
[11:06:20] HTTP信号兜底失败: timed out
[11:06:21] HTTP信号兜底失败: timed out
[11:06:21] HTTP信号兜底失败: timed out
[11:06:21] HTTP信号兜底失败: timed out
[11:06:23] HTTP信号兜底失败: timed out
[11:06:26] HTTP信号兜底失败: timed out
[11:06:34] HTTP信号兜底失败: timed out
[11:06:34] HTTP信号兜底失败: timed out
[11:06:37] HTTP信号兜底失败: timed out
[11:06:43] HTTP信号兜底失败: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
